312,355,2021-12-30 05:36:00,48,,22
313,356,2021-12-30 05:39:00,48,,22
314,379,2021-12-30 05:39:00,39,,23
315,357,2021-12-30 05:40:00,48,,22
316,378,2021-12-30 05:40:00,39,,23
317,358,2021-12-30 05:42:00,48,,22
318,377,2021-12-30 05:43:00,39,,23
319,359,2021-12-30 05:44:00,48,,22
320,376,2021-12-30 05:44:00,39,,23
321,360,2021-12-30 05:45:00,48,,22
322,375,2021-12-30 05:46:00,39,,23
323,361,2021-12-30 05:48:00,48,,22
324,374,2021-12-30 05:48:00,39,,23
325,362,2021-12-30 05:49:00,48,,22
326,373,2021-12-30 05:49:00,39,,23
327,363,2021-12-30 05:51:00,48,,22
328,372,2021-12-30 05:52:00,39,,23
329,364,2021-12-30 05:54:00,48,,22
330,371,2021-12-30 05:53:00,39,,23
331,370,2021-12-30 05:55:00,39,,23
332,365,2021-12-30 05:55:00,48,,22
333,366,2021-12-30 05:58:00,48,,22
334,369,2021-12-30 05:58:00,39,,23
335,367,2021-12-30 05:59:00,48,,22
336,385,2021-12-30 06:03:00,48,,24
337,414,2021-12-30 06:03:00,38,,25
338,386,2021-12-30 06:05:00,48,,24
339,413,2021-12-30 06:04:00,38,,25
340,412,2021-12-30 06:07:00,38,,25
341,387,2021-12-30 06:06:00,48,,24
342,388,2021-12-30 06:09:00,48,,24
343,411,2021-12-30 06:09:00,38,,25
344,389,2021-12-30 06:10:00,48,,24
345,410,2021-12-30 06:10:00,38,,25
346,390,2021-12-30 06:12:00,48,,24
347,409,2021-12-30 06:13:00,38,,25
348,417,2021-12-30 06:13:00,37,,26
349,446,2021-12-30 06:13:00,36,,27
350,391,2021-12-30 06:14:00,48,,24
351,408,2021-12-30 06:14:00,38,,25
352,418,2021-12-30 06:15:00,37,,26
353,445,2021-12-30 06:14:00,36,,27
354,392,2021-12-30 06:15:00,48,,24
355,407,2021-12-30 06:17:00,38,44,25
356,444,2021-12-30 06:17:00,36,,27
357,393,2021-12-30 06:18:00,48,,24
358,419,2021-12-30 06:16:00,37,,26
359,420,2021-12-30 06:19:00,37,,26
360,406,2021-12-30 06:19:00,38,,25
361,443,2021-12-30 06:19:00,36,,27
362,394,2021-12-30 06:19:00,48,,24
363,395,2021-12-30 06:21:00,48,,24
364,405,2021-12-30 06:20:00,38,,25
365,421,2021-12-30 06:20:00,37,,26
366,442,2021-12-30 06:20:00,36,,27
367,404,2021-12-30 06:23:00,38,,25
368,422,2021-12-30 06:22:00,37,,26
369,441,2021-12-30 06:23:00,36,,27
370,449,2021-12-30 06:23:00,35,,28
371,478,2021-12-30 06:23:00,34,,29
372,396,2021-12-30 06:24:00,48,,24
373,423,2021-12-30 06:24:00,37,,26
374,403,2021-12-30 06:24:00,38,,25
375,440,2021-12-30 06:24:00,36,,27
376,450,2021-12-30 06:25:00,35,,28
377,477,2021-12-30 06:24:00,34,,29
378,397,2021-12-30 06:25:00,48,,24
379,402,2021-12-30 06:26:00,38,,25
380,424,2021-12-30 06:25:00,37,,26
381,439,2021-12-30 06:26:00,36,,27
382,476,2021-12-30 06:27:00,34,,29
383,398,2021-12-30 06:28:00,48,,24
384,425,2021-12-30 06:28:00,37,,26
385,451,2021-12-30 06:26:00,35,,28
386,401,2021-12-30 06:29:00,38,,25
387,438,2021-12-30 06:28:00,36,,27
388,452,2021-12-30 06:29:00,35,,28
389,475,2021-12-30 06:29:00,34,,29
390,399,2021-12-30 06:29:00,48,,24
391,426,2021-12-30 06:29:00,37,,26
392,437,2021-12-30 06:29:00,36,,27
393,400,2021-12-30 06:30:00,38,,25
394,436,2021-12-30 06:32:00,36,,27
395,453,2021-12-30 06:30:00,35,,28
396,474,2021-12-30 06:30:00,34,,29
397,454,2021-12-30 06:32:00,35,,28
398,473,2021-12-30 06:33:00,34,,29
399,481,2021-12-30 06:33:00,38,,30
400,510,2021-12-30 06:33:00,48,,31
401,435,2021-12-30 06:33:00,36,,27
402,455,2021-12-30 06:34:00,35,,28
403,434,2021-12-30 06:35:00,36,,27
404,472,2021-12-30 06:34:00,34,,29
405,482,2021-12-30 06:35:00,38,,30
406,509,2021-12-30 06:34:00,48,,31
407,456,2021-12-30 06:35:00,35,,28
408,471,2021-12-30 06:36:00,34,,29
409,508,2021-12-30 06:37:00,48,,31
410,433,2021-12-30 06:38:00,36,,27
411,457,2021-12-30 06:38:00,35,,28
